Call_Start,Exit_Reason,Party_Name,channel,QueuedTime,RingTime,TalkTime,HoldTime,WrapTime,WaitTime,Queue + Ring,WaitTime vs QueuedTime,AgentTime,agent_answer_time,call_end,agent_finish_time
2020-03-10 08:17:09.000004,Redirected,,SEO,1,9,0.0,0.0,0.0,10,10,9,0.0,2020-03-10 08:17:19.000004,2020-03-10 08:17:19.000004,2020-03-10 08:17:19.000004
2020-03-10 08:28:35.000003,Redirected,,SEO,3,16,0.0,0.0,0.0,19,19,16,0.0,2020-03-10 08:28:54.000003,2020-03-10 08:28:54.000003,2020-03-10 08:28:54.000003
2020-03-10 08:31:05.000002,Redirected,,SEO,4,10,0.0,0.0,0.0,14,14,10,0.0,2020-03-10 08:31:19.000002,2020-03-10 08:31:19.000002,2020-03-10 08:31:19.000002
2020-03-10 08:36:21.000001,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-10 08:36:36.000001,2020-03-10 08:36:36.000001,2020-03-10 08:36:36.000001
2020-03-10 09:09:44.000003,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-10 09:10:01.000003,2020-03-10 09:10:01.000003,2020-03-10 09:10:01.000003
2020-03-10 09:13:16.000003,Redirected,,SEO,3,16,0.0,0.0,0.0,19,19,16,0.0,2020-03-10 09:13:35.000003,2020-03-10 09:13:35.000003,2020-03-10 09:13:35.000003
2020-03-10 09:14:18.000004,Redirected,,SEO,3,11,0.0,0.0,0.0,14,14,11,0.0,2020-03-10 09:14:32.000004,2020-03-10 09:14:32.000004,2020-03-10 09:14:32.000004
2020-03-10 09:14:38.999999,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-10 09:14:50.999999,2020-03-10 09:14:50.999999,2020-03-10 09:14:50.999999
2020-03-10 09:25:29.999997,Redirected,,SEO,4,17,0.0,0.0,0.0,21,21,17,0.0,2020-03-10 09:25:50.999997,2020-03-10 09:25:50.999997,2020-03-10 09:25:50.999997
2020-03-10 09:25:51.000001,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-03-10 09:26:05.000001,2020-03-10 09:26:05.000001,2020-03-10 09:26:05.000001
2020-03-10 09:43:40.999996,Redirected,,SEO,211,8,0.0,0.0,0.0,219,219,8,0.0,2020-03-10 09:47:19.999996,2020-03-10 09:47:19.999996,2020-03-10 09:47:19.999996
2020-03-10 10:01:45.999998,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-03-10 10:01:56.999998,2020-03-10 10:01:56.999998,2020-03-10 10:01:56.999998
2020-03-10 10:02:34.000002,Redirected,,SEO,2,17,0.0,0.0,0.0,19,19,17,0.0,2020-03-10 10:02:53.000002,2020-03-10 10:02:53.000002,2020-03-10 10:02:53.000002
2020-03-10 10:30:56.000004,Redirected,,SEO,3,15,0.0,0.0,0.0,18,18,15,0.0,2020-03-10 10:31:14.000004,2020-03-10 10:31:14.000004,2020-03-10 10:31:14.000004
2020-03-10 10:37:30.999999,Redirected,,SEO,7,13,0.0,0.0,0.0,20,20,13,0.0,2020-03-10 10:37:50.999999,2020-03-10 10:37:50.999999,2020-03-10 10:37:50.999999
2020-03-10 10:38:00.999997,Redirected,,SEO,4,14,0.0,0.0,0.0,18,18,14,0.0,2020-03-10 10:38:18.999997,2020-03-10 10:38:18.999997,2020-03-10 10:38:18.999997
2020-03-10 10:44:10.000003,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-10 10:44:27.000003,2020-03-10 10:44:27.000003,2020-03-10 10:44:27.000003
2020-03-10 10:52:15.000001,Redirected,,SEO,3,11,0.0,0.0,0.0,14,14,11,0.0,2020-03-10 10:52:29.000001,2020-03-10 10:52:29.000001,2020-03-10 10:52:29.000001
2020-03-10 11:26:28.000003,Redirected,,SEO,58,19,0.0,0.0,0.0,77,77,19,0.0,2020-03-10 11:27:45.000003,2020-03-10 11:27:45.000003,2020-03-10 11:27:45.000003
2020-03-10 12:17:53.000002,Redirected,,SEO,111,12,0.0,0.0,0.0,123,123,12,0.0,2020-03-10 12:19:56.000002,2020-03-10 12:19:56.000002,2020-03-10 12:19:56.000002
2020-03-10 12:25:08.000000,Redirected,,SEO,53,13,0.0,0.0,0.0,66,66,13,0.0,2020-03-10 12:26:14.000000,2020-03-10 12:26:14.000000,2020-03-10 12:26:14.000000
2020-03-10 12:42:35.999997,Redirected,,PPC,83,19,0.0,0.0,0.0,102,102,19,0.0,2020-03-10 12:44:17.999997,2020-03-10 12:44:17.999997,2020-03-10 12:44:17.999997
2020-03-10 12:44:31.000004,Redirected,,SEO,82,12,0.0,0.0,0.0,94,94,12,0.0,2020-03-10 12:46:05.000004,2020-03-10 12:46:05.000004,2020-03-10 12:46:05.000004
2020-03-10 12:49:04.000002,Redirected,,PPC,21,12,0.0,0.0,0.0,33,33,12,0.0,2020-03-10 12:49:37.000002,2020-03-10 12:49:37.000002,2020-03-10 12:49:37.000002
2020-03-10 13:01:29.999997,Redirected,,SEO,5,7,0.0,0.0,0.0,12,12,7,0.0,2020-03-10 13:01:41.999997,2020-03-10 13:01:41.999997,2020-03-10 13:01:41.999997
2020-03-10 13:21:39.000001,Redirected,,SEO,30,14,0.0,0.0,0.0,44,44,14,0.0,2020-03-10 13:22:23.000001,2020-03-10 13:22:23.000001,2020-03-10 13:22:23.000001
2020-03-10 13:35:59.000001,Redirected,,SEO,11,15,0.0,0.0,0.0,26,26,15,0.0,2020-03-10 13:36:25.000001,2020-03-10 13:36:25.000001,2020-03-10 13:36:25.000001
2020-03-10 13:39:18.999999,Redirected,,SEO,8,16,0.0,0.0,0.0,24,24,16,0.0,2020-03-10 13:39:42.999999,2020-03-10 13:39:42.999999,2020-03-10 13:39:42.999999
2020-03-10 13:39:54.000000,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-03-10 13:40:12.000000,2020-03-10 13:40:12.000000,2020-03-10 13:40:12.000000
2020-03-10 13:51:52.000001,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-03-10 13:52:03.000001,2020-03-10 13:52:03.000001,2020-03-10 13:52:03.000001
2020-03-10 13:53:53.999998,Redirected,,SEO,4,15,0.0,0.0,0.0,19,19,15,0.0,2020-03-10 13:54:12.999998,2020-03-10 13:54:12.999998,2020-03-10 13:54:12.999998
2020-03-10 13:59:02.999999,Redirected,,SEO,14,13,0.0,0.0,0.0,27,27,13,0.0,2020-03-10 13:59:29.999999,2020-03-10 13:59:29.999999,2020-03-10 13:59:29.999999
2020-03-10 14:07:37.000001,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-03-10 14:07:51.000001,2020-03-10 14:07:51.000001,2020-03-10 14:07:51.000001
2020-03-10 14:47:30.999998,Redirected,,SEO,145,8,0.0,0.0,0.0,153,153,8,0.0,2020-03-10 14:50:03.999998,2020-03-10 14:50:03.999998,2020-03-10 14:50:03.999998
2020-03-10 15:35:58.999998,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-10 15:36:11.999998,2020-03-10 15:36:11.999998,2020-03-10 15:36:11.999998
2020-03-10 15:45:01.000002,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-03-10 15:45:16.000002,2020-03-10 15:45:16.000002,2020-03-10 15:45:16.000002
2020-03-10 15:58:59.999998,Redirected,,SEO,9,10,0.0,0.0,0.0,19,19,10,0.0,2020-03-10 15:59:18.999998,2020-03-10 15:59:18.999998,2020-03-10 15:59:18.999998
2020-03-10 16:16:21.999999,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-10 16:16:33.999999,2020-03-10 16:16:33.999999,2020-03-10 16:16:33.999999
2020-03-10 17:11:52.000002,Redirected,,PPC,30,11,0.0,0.0,0.0,41,41,11,0.0,2020-03-10 17:12:33.000002,2020-03-10 17:12:33.000002,2020-03-10 17:12:33.000002
2020-03-10 17:15:41.999999,Redirected,,SEO,33,9,0.0,0.0,0.0,42,42,9,0.0,2020-03-10 17:16:23.999999,2020-03-10 17:16:23.999999,2020-03-10 17:16:23.999999
2020-03-10 18:02:39.000002,Redirected,,SEO,8,8,0.0,0.0,0.0,16,16,8,0.0,2020-03-10 18:02:55.000002,2020-03-10 18:02:55.000002,2020-03-10 18:02:55.000002
2020-03-10 18:09:41.999999,Redirected,,SEO,9,13,0.0,0.0,0.0,22,22,13,0.0,2020-03-10 18:10:03.999999,2020-03-10 18:10:03.999999,2020-03-10 18:10:03.999999
2020-03-10 18:10:02.000001,Redirected,,SEO,3,11,0.0,0.0,0.0,14,14,11,0.0,2020-03-10 18:10:16.000001,2020-03-10 18:10:16.000001,2020-03-10 18:10:16.000001
2020-03-11 08:06:41.999999,Redirected,,SEO,4,14,0.0,0.0,0.0,18,18,14,0.0,2020-03-11 08:06:59.999999,2020-03-11 08:06:59.999999,2020-03-11 08:06:59.999999
2020-03-11 08:06:59.000003,Redirected,,SEO,2,7,0.0,0.0,0.0,9,9,7,0.0,2020-03-11 08:07:08.000003,2020-03-11 08:07:08.000003,2020-03-11 08:07:08.000003
2020-03-11 08:20:13.000002,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-11 08:20:30.000002,2020-03-11 08:20:30.000002,2020-03-11 08:20:30.000002
2020-03-11 08:38:05.000001,Redirected,,SEO,1,21,0.0,0.0,0.0,22,22,21,0.0,2020-03-11 08:38:27.000001,2020-03-11 08:38:27.000001,2020-03-11 08:38:27.000001
2020-03-11 08:39:31.000003,Redirected,,SEO,1,14,0.0,0.0,0.0,15,15,14,0.0,2020-03-11 08:39:46.000003,2020-03-11 08:39:46.000003,2020-03-11 08:39:46.000003
2020-03-11 08:43:49.000002,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-03-11 08:44:03.000002,2020-03-11 08:44:03.000002,2020-03-11 08:44:03.000002
2020-03-11 09:09:24.000002,Redirected,,SEO,1,13,0.0,0.0,0.0,14,14,13,0.0,2020-03-11 09:09:38.000002,2020-03-11 09:09:38.000002,2020-03-11 09:09:38.000002
2020-03-11 09:10:57.999997,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-11 09:11:12.999997,2020-03-11 09:11:12.999997,2020-03-11 09:11:12.999997
2020-03-11 09:13:57.000000,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-11 09:14:09.000000,2020-03-11 09:14:09.000000,2020-03-11 09:14:09.000000
2020-03-11 09:16:25.999997,Redirected,,SEO,2,14,0.0,0.0,0.0,16,16,14,0.0,2020-03-11 09:16:41.999997,2020-03-11 09:16:41.999997,2020-03-11 09:16:41.999997
2020-03-11 09:23:26.999998,Redirected,,SEO,1,15,0.0,0.0,0.0,16,16,15,0.0,2020-03-11 09:23:42.999998,2020-03-11 09:23:42.999998,2020-03-11 09:23:42.999998
2020-03-11 09:31:43.999997,Redirected,,SEO,41,10,0.0,0.0,0.0,51,51,10,0.0,2020-03-11 09:32:34.999997,2020-03-11 09:32:34.999997,2020-03-11 09:32:34.999997
2020-03-11 09:31:54.000002,Redirected,,SEO,42,8,0.0,0.0,0.0,50,50,8,0.0,2020-03-11 09:32:44.000002,2020-03-11 09:32:44.000002,2020-03-11 09:32:44.000002
2020-03-11 09:42:31.000003,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-03-11 09:42:49.000003,2020-03-11 09:42:49.000003,2020-03-11 09:42:49.000003
2020-03-11 09:43:48.000003,Redirected,,SEO,2,18,0.0,0.0,0.0,20,20,18,0.0,2020-03-11 09:44:08.000003,2020-03-11 09:44:08.000003,2020-03-11 09:44:08.000003
2020-03-11 10:14:15.000000,Redirected,,SEO,2,14,0.0,0.0,0.0,16,16,14,0.0,2020-03-11 10:14:31.000000,2020-03-11 10:14:31.000000,2020-03-11 10:14:31.000000
2020-03-11 10:46:28.000002,Redirected,,PPC,46,14,0.0,0.0,0.0,60,60,14,0.0,2020-03-11 10:47:28.000002,2020-03-11 10:47:28.000002,2020-03-11 10:47:28.000002
2020-03-11 11:02:06.000003,Redirected,,SEO,13,13,0.0,0.0,0.0,26,26,13,0.0,2020-03-11 11:02:32.000003,2020-03-11 11:02:32.000003,2020-03-11 11:02:32.000003
2020-03-11 11:25:44.000000,Redirected,,SEO,148,9,0.0,0.0,0.0,157,157,9,0.0,2020-03-11 11:28:21.000000,2020-03-11 11:28:21.000000,2020-03-11 11:28:21.000000
2020-03-11 11:31:29.000004,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-11 11:31:44.000004,2020-03-11 11:31:44.000004,2020-03-11 11:31:44.000004
2020-03-11 12:37:26.999996,Redirected,,SEO,10,7,0.0,0.0,0.0,17,17,7,0.0,2020-03-11 12:37:43.999996,2020-03-11 12:37:43.999996,2020-03-11 12:37:43.999996
2020-03-11 13:29:06.000000,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-11 13:29:18.000000,2020-03-11 13:29:18.000000,2020-03-11 13:29:18.000000
2020-03-11 13:34:47.999997,Redirected,,PPC,9,13,0.0,0.0,0.0,22,22,13,0.0,2020-03-11 13:35:09.999997,2020-03-11 13:35:09.999997,2020-03-11 13:35:09.999997
2020-03-11 13:37:06.000004,Redirected,,SEO,4,11,0.0,0.0,0.0,15,15,11,0.0,2020-03-11 13:37:21.000004,2020-03-11 13:37:21.000004,2020-03-11 13:37:21.000004
2020-03-11 13:38:23.000004,Redirected,,SEO,12,14,0.0,0.0,0.0,26,26,14,0.0,2020-03-11 13:38:49.000004,2020-03-11 13:38:49.000004,2020-03-11 13:38:49.000004
2020-03-11 13:43:59.999998,Redirected,,SEO,16,11,0.0,0.0,0.0,27,27,11,0.0,2020-03-11 13:44:26.999998,2020-03-11 13:44:26.999998,2020-03-11 13:44:26.999998
2020-03-11 13:45:43.999998,Redirected,,PPC,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-11 13:45:56.999998,2020-03-11 13:45:56.999998,2020-03-11 13:45:56.999998
2020-03-11 13:50:16.999996,Redirected,,PPC,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-03-11 13:50:30.999996,2020-03-11 13:50:30.999996,2020-03-11 13:50:30.999996
2020-03-11 13:54:20.999998,Redirected,,SEO,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-03-11 13:54:38.999998,2020-03-11 13:54:38.999998,2020-03-11 13:54:38.999998
2020-03-11 14:09:22.999997,Redirected,,SEO,80,7,0.0,0.0,0.0,87,87,7,0.0,2020-03-11 14:10:49.999997,2020-03-11 14:10:49.999997,2020-03-11 14:10:49.999997
2020-03-11 14:10:03.000000,Redirected,,SEO,48,5,0.0,0.0,0.0,53,53,5,0.0,2020-03-11 14:10:56.000000,2020-03-11 14:10:56.000000,2020-03-11 14:10:56.000000
2020-03-11 14:11:48.000002,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-11 14:12:05.000002,2020-03-11 14:12:05.000002,2020-03-11 14:12:05.000002
2020-03-11 14:15:36.000003,Redirected,,SEO,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-11 14:15:51.000003,2020-03-11 14:15:51.000003,2020-03-11 14:15:51.000003
2020-03-11 14:18:38.999998,Redirected,,PPC,2,16,0.0,0.0,0.0,18,18,16,0.0,2020-03-11 14:18:56.999998,2020-03-11 14:18:56.999998,2020-03-11 14:18:56.999998
2020-03-11 14:27:42.000005,Redirected,,PPC,2,20,0.0,0.0,0.0,22,22,20,0.0,2020-03-11 14:28:04.000005,2020-03-11 14:28:04.000005,2020-03-11 14:28:04.000005
2020-03-11 14:59:23.000003,Redirected,,SEO,8,11,0.0,0.0,0.0,19,19,11,0.0,2020-03-11 14:59:42.000003,2020-03-11 14:59:42.000003,2020-03-11 14:59:42.000003
2020-03-11 15:07:10.000004,Redirected,,SEO,63,16,0.0,0.0,0.0,79,79,16,0.0,2020-03-11 15:08:29.000004,2020-03-11 15:08:29.000004,2020-03-11 15:08:29.000004
2020-03-11 15:10:37.000001,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-11 15:10:49.000001,2020-03-11 15:10:49.000001,2020-03-11 15:10:49.000001
2020-03-11 15:35:54.999998,Redirected,,SEO,3,10,0.0,0.0,0.0,13,13,10,0.0,2020-03-11 15:36:07.999998,2020-03-11 15:36:07.999998,2020-03-11 15:36:07.999998
2020-03-11 15:51:18.000000,Redirected,,PPC,19,8,0.0,0.0,0.0,27,27,8,0.0,2020-03-11 15:51:45.000000,2020-03-11 15:51:45.000000,2020-03-11 15:51:45.000000
2020-03-11 16:34:35.999996,Redirected,,PPC,3,20,0.0,0.0,0.0,23,23,20,0.0,2020-03-11 16:34:58.999996,2020-03-11 16:34:58.999996,2020-03-11 16:34:58.999996
2020-03-11 16:34:38.000001,Redirected,,SEO,2,7,0.0,0.0,0.0,9,9,7,0.0,2020-03-11 16:34:47.000001,2020-03-11 16:34:47.000001,2020-03-11 16:34:47.000001
2020-03-11 16:34:47.000004,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-03-11 16:35:01.000004,2020-03-11 16:35:01.000004,2020-03-11 16:35:01.000004
2020-03-11 16:35:01.000001,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-11 16:35:14.000001,2020-03-11 16:35:14.000001,2020-03-11 16:35:14.000001
2020-03-11 16:35:14.000004,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-11 16:35:26.000004,2020-03-11 16:35:26.000004,2020-03-11 16:35:26.000004
2020-03-11 17:00:03.999997,Redirected,,SEO,35,10,0.0,0.0,0.0,45,45,10,0.0,2020-03-11 17:00:48.999997,2020-03-11 17:00:48.999997,2020-03-11 17:00:48.999997
2020-03-11 17:38:45.000004,Redirected,,SEO,117,10,0.0,0.0,0.0,127,127,10,0.0,2020-03-11 17:40:52.000004,2020-03-11 17:40:52.000004,2020-03-11 17:40:52.000004
2020-03-11 17:52:26.999996,Redirected,,SEO,64,9,0.0,0.0,0.0,73,73,9,0.0,2020-03-11 17:53:39.999996,2020-03-11 17:53:39.999996,2020-03-11 17:53:39.999996
2020-03-11 18:22:51.000004,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-03-11 18:23:03.000004,2020-03-11 18:23:03.000004,2020-03-11 18:23:03.000004
2020-03-12 08:13:25.999997,Redirected,,SEO,4,13,0.0,0.0,0.0,17,17,13,0.0,2020-03-12 08:13:42.999997,2020-03-12 08:13:42.999997,2020-03-12 08:13:42.999997
2020-03-12 08:14:31.999998,Redirected,,SEO,4,17,0.0,0.0,0.0,21,21,17,0.0,2020-03-12 08:14:52.999998,2020-03-12 08:14:52.999998,2020-03-12 08:14:52.999998
2020-03-12 08:15:35.000001,Redirected,,PPC,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-12 08:15:52.000001,2020-03-12 08:15:52.000001,2020-03-12 08:15:52.000001
2020-03-12 08:17:44.999998,Redirected,,PPC,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-03-12 08:17:55.999998,2020-03-12 08:17:55.999998,2020-03-12 08:17:55.999998
2020-03-12 08:47:28.000000,Redirected,,SEO,4,13,0.0,0.0,0.0,17,17,13,0.0,2020-03-12 08:47:45.000000,2020-03-12 08:47:45.000000,2020-03-12 08:47:45.000000
2020-03-12 08:51:08.000001,Redirected,,PPC,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-03-12 08:51:19.000001,2020-03-12 08:51:19.000001,2020-03-12 08:51:19.000001
2020-03-12 08:51:28.000002,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-03-12 08:51:39.000002,2020-03-12 08:51:39.000002,2020-03-12 08:51:39.000002
2020-03-12 08:56:11.999999,Redirected,,SEO,2,19,0.0,0.0,0.0,21,21,19,0.0,2020-03-12 08:56:32.999999,2020-03-12 08:56:32.999999,2020-03-12 08:56:32.999999
2020-03-12 09:08:41.000000,Redirected,,SEO,3,11,0.0,0.0,0.0,14,14,11,0.0,2020-03-12 09:08:55.000000,2020-03-12 09:08:55.000000,2020-03-12 09:08:55.000000
2020-03-12 09:22:59.000004,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-12 09:23:16.000004,2020-03-12 09:23:16.000004,2020-03-12 09:23:16.000004
2020-03-12 09:39:17.000001,Redirected,,SEO,2,17,0.0,0.0,0.0,19,19,17,0.0,2020-03-12 09:39:36.000001,2020-03-12 09:39:36.000001,2020-03-12 09:39:36.000001
2020-03-12 09:48:57.999997,Redirected,,SEO,1,18,0.0,0.0,0.0,19,19,18,0.0,2020-03-12 09:49:16.999997,2020-03-12 09:49:16.999997,2020-03-12 09:49:16.999997
2020-03-12 09:52:07.999999,Redirected,,SEO,2,20,0.0,0.0,0.0,22,22,20,0.0,2020-03-12 09:52:29.999999,2020-03-12 09:52:29.999999,2020-03-12 09:52:29.999999
2020-03-12 10:30:59.999996,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-12 10:31:11.999996,2020-03-12 10:31:11.999996,2020-03-12 10:31:11.999996
2020-03-12 10:31:14.000002,Redirected,,SEO,3,11,0.0,0.0,0.0,14,14,11,0.0,2020-03-12 10:31:28.000002,2020-03-12 10:31:28.000002,2020-03-12 10:31:28.000002
2020-03-12 10:32:40.999998,Redirected,,SEO,4,17,0.0,0.0,0.0,21,21,17,0.0,2020-03-12 10:33:01.999998,2020-03-12 10:33:01.999998,2020-03-12 10:33:01.999998
2020-03-12 10:32:50.000001,Redirected,,SEO,13,15,0.0,0.0,0.0,28,28,15,0.0,2020-03-12 10:33:18.000001,2020-03-12 10:33:18.000001,2020-03-12 10:33:18.000001
2020-03-12 10:58:56.000000,Redirected,,PPC,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-12 10:59:09.000000,2020-03-12 10:59:09.000000,2020-03-12 10:59:09.000000
2020-03-12 11:03:27.999997,Redirected,,SEO,3,21,0.0,0.0,0.0,24,24,21,0.0,2020-03-12 11:03:51.999997,2020-03-12 11:03:51.999997,2020-03-12 11:03:51.999997
2020-03-12 11:04:21.000003,Redirected,,SEO,2,12,0.0,0.0,0.0,14,14,12,0.0,2020-03-12 11:04:35.000003,2020-03-12 11:04:35.000003,2020-03-12 11:04:35.000003
2020-03-12 11:10:09.999998,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-12 11:10:26.999998,2020-03-12 11:10:26.999998,2020-03-12 11:10:26.999998
2020-03-12 11:23:26.000001,Redirected,,SEO,185,13,0.0,0.0,0.0,198,198,13,0.0,2020-03-12 11:26:44.000001,2020-03-12 11:26:44.000001,2020-03-12 11:26:44.000001
2020-03-12 11:34:06.000001,Redirected,,PPC,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-12 11:34:19.000001,2020-03-12 11:34:19.000001,2020-03-12 11:34:19.000001
2020-03-12 11:46:35.000002,Redirected,,PPC,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-12 11:46:50.000002,2020-03-12 11:46:50.000002,2020-03-12 11:46:50.000002
2020-03-12 11:46:50.000001,Redirected,,PPC,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-12 11:47:05.000001,2020-03-12 11:47:05.000001,2020-03-12 11:47:05.000001
2020-03-12 11:50:14.000001,Redirected,,SEO,5,9,0.0,0.0,0.0,14,14,9,0.0,2020-03-12 11:50:28.000001,2020-03-12 11:50:28.000001,2020-03-12 11:50:28.000001
2020-03-12 11:50:27.999998,Redirected,,SEO,3,12,0.0,0.0,0.0,15,15,12,0.0,2020-03-12 11:50:42.999998,2020-03-12 11:50:42.999998,2020-03-12 11:50:42.999998
2020-03-12 11:50:50.000003,Redirected,,SEO,3,11,0.0,0.0,0.0,14,14,11,0.0,2020-03-12 11:51:04.000003,2020-03-12 11:51:04.000003,2020-03-12 11:51:04.000003
2020-03-12 12:11:02.999999,Redirected,,SEO,4,16,0.0,0.0,0.0,20,20,16,0.0,2020-03-12 12:11:22.999999,2020-03-12 12:11:22.999999,2020-03-12 12:11:22.999999
2020-03-12 12:19:22.000002,Redirected,,SEO,1,10,0.0,0.0,0.0,11,11,10,0.0,2020-03-12 12:19:33.000002,2020-03-12 12:19:33.000002,2020-03-12 12:19:33.000002
2020-03-12 12:28:49.000002,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-12 12:29:02.000002,2020-03-12 12:29:02.000002,2020-03-12 12:29:02.000002
2020-03-12 12:43:02.000003,Redirected,,SEO,2,11,0.0,0.0,0.0,13,13,11,0.0,2020-03-12 12:43:15.000003,2020-03-12 12:43:15.000003,2020-03-12 12:43:15.000003
2020-03-12 13:06:11.000005,Redirected,,SEO,1,11,0.0,0.0,0.0,12,12,11,0.0,2020-03-12 13:06:23.000005,2020-03-12 13:06:23.000005,2020-03-12 13:06:23.000005
2020-03-12 13:24:17.000001,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-12 13:24:29.000001,2020-03-12 13:24:29.000001,2020-03-12 13:24:29.000001
2020-03-12 13:27:16.000004,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-12 13:27:33.000004,2020-03-12 13:27:33.000004,2020-03-12 13:27:33.000004
2020-03-12 13:28:25.999997,Redirected,,SEO,2,10,0.0,0.0,0.0,12,12,10,0.0,2020-03-12 13:28:37.999997,2020-03-12 13:28:37.999997,2020-03-12 13:28:37.999997
2020-03-12 13:29:19.000003,Redirected,,SEO,2,15,0.0,0.0,0.0,17,17,15,0.0,2020-03-12 13:29:36.000003,2020-03-12 13:29:36.000003,2020-03-12 13:29:36.000003
2020-03-12 13:41:11.000000,Redirected,,SEO,4,15,0.0,0.0,0.0,19,19,15,0.0,2020-03-12 13:41:30.000000,2020-03-12 13:41:30.000000,2020-03-12 13:41:30.000000
2020-03-12 13:43:49.000000,Redirected,,PPC,2,13,0.0,0.0,0.0,15,15,13,0.0,2020-03-12 13:44:04.000000,2020-03-12 13:44:04.000000,2020-03-12 13:44:04.000000
2020-03-12 13:52:40.999999,Redirected,,SEO,27,10,0.0,0.0,0.0,37,37,10,0.0,2020-03-12 13:53:17.999999,2020-03-12 13:53:17.999999,2020-03-12 13:53:17.999999
2020-03-12 13:57:32.000003,Redirected,,PPC,5,14,0.0,0.0,0.0,19,19,14,0.0,2020-03-12 13:57:51.000003,2020-03-12 13:57:51.000003,2020-03-12 13:57:51.000003
2020-03-12 14:02:17.000001,Redirected,,SEO,57,11,0.0,0.0,0.0,68,68,11,0.0,2020-03-12 14:03:25.000001,2020-03-12 14:03:25.000001,2020-03-12 14:03:25.000001
2020-03-12 14:15:00.000000,Redirected,,SEO,60,17,0.0,0.0,0.0,77,77,17,0.0,2020-03-12 14:16:17.000000,2020-03-12 14:16:17.000000,2020-03-12 14:16:17.000000
2020-03-12 15:16:29.000004,Redirected,,SEO,2,9,0.0,0.0,0.0,11,11,9,0.0,2020-03-12 15:16:40.000004,2020-03-12 15:16:40.000004,2020-03-12 15:16:40.000004
2020-03-12 15:21:18.999997,Redirected,,SEO,19,11,0.0,0.0,0.0,30,30,11,0.0,2020-03-12 15:21:48.999997,2020-03-12 15:21:48.999997,2020-03-12 15:21:48.999997
2020-03-12 15:21:45.000003,Redirected,,SEO,6,16,0.0,0.0,0.0,22,22,16,0.0,2020-03-12 15:22:07.000003,2020-03-12 15:22:07.000003,2020-03-12 15:22:07.000003
